Wall:R-Value:Input,Window:U-Value:Input,SHGC:NA:Input,Roof:NA:Input,Res HRV:(%):Input,SHW:Type:Input,SHW Reduce:NA:Input,Appliances:NA:Input,MUA:NA:Input,TEUI:(kWh/m2):Output:120,GHGI:(kgCO2/m2):Output:100,TEDI:(kWh/m2):Output:200,LEED:Pts:Output:100,Energy Cost:($):Output:100,NPV:NA:Output:100
R-ip 8,U-ip 0.38,0.4,30,90,Renew Gas,20,Y,Renew Gas,109.6,0.9,35.9,11,262101,567312
R-ip 8,U-ip 0.38,0.4,20,90,Renew Gas,20,Y,Renew Gas,110.3,0.9,36.6,11,263986,594141
R-ip 8,U-ip 0.38,0.25,30,90,Renew Gas,20,Y,Renew Gas,111.6,0.9,38.2,11,267545,644796
R-ip 8,U-ip 0.38,0.25,20,90,Renew Gas,20,Y,Renew Gas,112.3,0.9,39,11,269571,673630
R-ip 15,U-ip 0.15,0.4,30,90,Renew Gas,20,Y,Renew Gas,100,0.8,23.8,0,235181,184146
R-ip 15,U-ip 0.15,0.4,20,90,Renew Gas,20,Y,Renew Gas,100.4,0.8,24.3,0,236241,199229
R-ip 15,U-ip 0.15,0.25,30,90,Renew Gas,20,Y,Renew Gas,100.7,0.8,25,0,237086,211263
R-ip 15,U-ip 0.15,0.25,20,90,Renew Gas,20,Y,Renew Gas,101.1,0.8,25.6,0,238353,229298
R-ip 15,U-ip 0.25,0.4,30,90,Renew Gas,20,Y,Renew Gas,101.8,0.8,26.5,0,240338,257545
R-ip 15,U-ip 0.25,0.4,20,90,Renew Gas,20,Y,Renew Gas,102.3,0.8,27.1,0,241746,277591
R-ip 15,U-ip 0.25,0.25,30,90,Renew Gas,20,Y,Renew Gas,102.9,0.8,28.2,0,243362,300583
R-ip 15,U-ip 0.25,0.25,20,90,Renew Gas,20,Y,Renew Gas,103.5,0.9,28.9,0,245024,324248
R-ip 15,U-ip 0.38,0.4,30,90,Renew Gas,20,Y,Renew Gas,105.2,0.9,30.9,0,249754,391569
R-ip 15,U-ip 0.38,0.4,20,90,Renew Gas,20,Y,Renew Gas,105.8,0.9,31.6,0,251524,416760
R-ip 15,U-ip 0.38,0.25,30,90,Renew Gas,20,Y,Renew Gas,106.8,0.9,32.9,0,254164,454343
R-ip 15,U-ip 0.38,0.25,20,90,Renew Gas,20,Y,Renew Gas,107.5,0.9,33.7,0,256090,481752
R-ip 8,U-ip 0.15,0.4,30,90,ASHP,20,Y,Renew Gas,91.4,1,27.6,13,268872,1395011
R-ip 8,U-ip 0.15,0.4,20,90,ASHP,20,Y,Renew Gas,92,1,28.3,13,270433,1417237
R-ip 8,U-ip 0.15,0.25,30,90,ASHP,20,Y,Renew Gas,92.6,1,29.3,13,272126,1441329
R-ip 8,U-ip 0.15,0.25,20,90,ASHP,20,Y,Renew Gas,93.2,1.1,30,13,273874,1466205
R-ip 8,U-ip 0.25,0.4,30,90,ASHP,20,Y,Renew Gas,94.1,1.1,31,13,276234,1499795
R-ip 8,U-ip 0.25,0.4,20,90,ASHP,20,Y,Renew Gas,94.7,1.1,31.7,13,277999,1524922
R-ip 8,U-ip 0.25,0.25,30,90,ASHP,20,Y,Renew Gas,95.6,1.1,33,12,280632,1562393
R-ip 8,U-ip 0.25,0.25,20,90,ASHP,20,Y,Renew Gas,96.3,1.1,33.8,12,282522,1589297
R-ip 8,U-ip 0.38,0.4,30,90,ASHP,20,Y,Renew Gas,98.1,1.1,35.9,11,287502,1660178
R-ip 8,U-ip 0.38,0.4,20,90,ASHP,20,Y,Renew Gas,98.8,1.1,36.6,11,289387,1687008
R-ip 8,U-ip 0.38,0.25,30,90,ASHP,20,Y,Renew Gas,100,1.1,38.2,11,292946,1737662
R-ip 8,U-ip 0.38,0.25,20,90,ASHP,20,Y,Renew Gas,100.8,1.1,39,11,294971,1766496
R-ip 15,U-ip 0.15,0.4,30,90,ASHP,20,Y,Renew Gas,88.5,1,23.8,0,260582,1277012
R-ip 15,U-ip 0.15,0.4,20,90,ASHP,20,Y,Renew Gas,88.9,1,24.3,0,261641,1292095
R-ip 15,U-ip 0.15,0.25,30,90,ASHP,20,Y,Renew Gas,89.2,1,25,0,262487,1304129
R-ip 15,U-ip 0.15,0.25,20,90,ASHP,20,Y,Renew Gas,89.6,1,25.6,0,263754,1322165
R-ip 15,U-ip 0.25,0.4,30,90,ASHP,20,Y,Renew Gas,90.3,1,26.5,0,265739,1350411
R-ip 15,U-ip 0.25,0.4,20,90,ASHP,20,Y,Renew Gas,90.8,1,27.1,0,267147,1370458
R-ip 15,U-ip 0.25,0.25,30,90,ASHP,20,Y,Renew Gas,91.4,1,28.2,0,268762,1393449
R-ip 15,U-ip 0.25,0.25,20,90,ASHP,20,Y,Renew Gas,92,1,28.9,0,270425,1417115
R-ip 15,U-ip 0.38,0.4,30,90,ASHP,20,Y,Renew Gas,93.7,1.1,30.9,0,275155,1484435
R-ip 15,U-ip 0.38,0.4,20,90,ASHP,20,Y,Renew Gas,94.3,1.1,31.6,0,276925,1509627
R-ip 15,U-ip 0.38,0.25,30,90,ASHP,20,Y,Renew Gas,95.3,1.1,32.9,0,279565,1547209
R-ip 15,U-ip 0.38,0.25,20,90,ASHP,20,Y,Renew Gas,95.9,1.1,33.7,0,281491,1574618
R-ip 8,U-ip 0.15,0.4,30,60,Gas,20,Y,HP,106.4,4.9,34.5,10,271445,1020384
R-ip 8,U-ip 0.15,0.4,20,60,Gas,20,Y,HP,107,4.9,35.1,10,273007,1042609
R-ip 8,U-ip 0.15,0.25,30,60,Gas,20,Y,HP,107.6,4.9,36.1,10,274700,1066701
R-ip 8,U-ip 0.15,0.25,20,60,Gas,20,Y,HP,108.2,4.9,36.9,10,276447,1091578
R-ip 8,U-ip 0.25,0.4,30,60,Gas,20,Y,HP,109,4.9,37.8,9,278807,1125167
R-ip 8,U-ip 0.25,0.4,20,60,Gas,20,Y,HP,109.7,4.9,38.5,9,280573,1150295
R-ip 8,U-ip 0.25,0.25,30,60,Gas,20,Y,HP,110.6,4.9,39.8,8,283205,1187765
R-ip 8,U-ip 0.25,0.25,20,60,Gas,20,Y,HP,111.3,5,40.6,8,285095,1214669
R-ip 8,U-ip 0.38,0.4,30,60,Gas,20,Y,HP,113.1,5,42.7,8,290075,1285551
R-ip 8,U-ip 0.38,0.4,20,60,Gas,20,Y,HP,113.7,5,43.5,8,291960,1312380
R-ip 8,U-ip 0.38,0.25,30,60,Gas,20,Y,HP,115,5,45.1,7,295519,1363035
R-ip 8,U-ip 0.38,0.25,20,60,Gas,20,Y,HP,115.7,5,45.8,7,297545,1391869
R-ip 15,U-ip 0.15,0.4,30,60,Gas,20,Y,HP,103.5,4.9,30.6,0,263155,902385
R-ip 15,U-ip 0.15,0.4,20,60,Gas,20,Y,HP,103.8,4.9,31.1,0,264215,917468
R-ip 15,U-ip 0.15,0.25,30,60,Gas,20,Y,HP,104.1,4.9,31.9,0,265060,929502
R-ip 15,U-ip 0.15,0.25,20,60,Gas,20,Y,HP,104.6,4.9,32.4,0,266327,947537
R-ip 15,U-ip 0.25,0.4,30,60,Gas,20,Y,HP,105.3,4.9,33.4,0,268312,975784
R-ip 15,U-ip 0.25,0.4,20,60,Gas,20,Y,HP,105.8,4.9,34,0,269720,995830
R-ip 15,U-ip 0.25,0.25,30,60,Gas,20,Y,HP,106.4,4.9,35,0,271336,1018822
R-ip 15,U-ip 0.25,0.25,20,60,Gas,20,Y,HP,107,4.9,35.7,0,272998,1042487
R-ip 15,U-ip 0.38,0.4,30,60,Gas,20,Y,HP,108.7,4.9,37.7,0,277728,1109808
R-ip 15,U-ip 0.38,0.4,20,60,Gas,20,Y,HP,109.3,4.9,38.4,0,279498,1134999
R-ip 15,U-ip 0.38,0.25,30,60,Gas,20,Y,HP,110.2,4.9,39.8,0,282138,1172582
R-ip 15,U-ip 0.38,0.25,20,60,Gas,20,Y,HP,110.9,5,40.5,0,284064,1199991
R-ip 8,U-ip 0.15,0.4,30,60,Renew Gas,20,Y,HP,106.4,1,34.5,8,282101,1172047
R-ip 8,U-ip 0.15,0.4,20,60,Renew Gas,20,Y,HP,107,1,35.1,8,283662,1194272
R-ip 8,U-ip 0.15,0.25,30,60,Renew Gas,20,Y,HP,107.6,1,36.1,8,285355,1218364
R-ip 8,U-ip 0.15,0.25,20,60,Renew Gas,20,Y,HP,108.2,1,36.9,8,287103,1243241
R-ip 8,U-ip 0.25,0.4,30,60,Renew Gas,20,Y,HP,109,1,37.8,8,289463,1276830
R-ip 8,U-ip 0.25,0.4,20,60,Renew Gas,20,Y,HP,109.7,1.1,38.5,7,291228,1301958
R-ip 8,U-ip 0.25,0.25,30,60,Renew Gas,20,Y,HP,110.6,1.1,39.8,7,293861,1339428
R-ip 8,U-ip 0.25,0.25,20,60,Renew Gas,20,Y,HP,111.3,1.1,40.6,7,295751,1366332
R-ip 8,U-ip 0.38,0.4,30,60,Renew Gas,20,Y,HP,113.1,1.1,42.7,6,300731,1437214
R-ip 8,U-ip 0.38,0.4,20,60,Renew Gas,20,Y,HP,113.7,1.1,43.5,6,302616,1464043
R-ip 8,U-ip 0.38,0.25,30,60,Renew Gas,20,Y,HP,115,1.1,45.1,6,306174,1514698
R-ip 8,U-ip 0.38,0.25,20,60,Renew Gas,20,Y,HP,115.7,1.1,45.8,6,308200,1543532
R-ip 15,U-ip 0.15,0.4,30,60,Renew Gas,20,Y,HP,103.5,1,30.6,0,273811,1054047
R-ip 15,U-ip 0.15,0.4,20,60,Renew Gas,20,Y,HP,103.8,1,31.1,0,274870,1069131
R-ip 15,U-ip 0.15,0.25,30,60,Renew Gas,20,Y,HP,104.1,1,31.9,0,275716,1081165
R-ip 15,U-ip 0.15,0.25,20,60,Renew Gas,20,Y,HP,104.6,1,32.4,0,276983,1099200
R-ip 15,U-ip 0.25,0.4,30,60,Renew Gas,20,Y,HP,105.3,1,33.4,0,278967,1127446
R-ip 15,U-ip 0.25,0.4,20,60,Renew Gas,20,Y,HP,105.8,1,34,0,280376,1147493
R-ip 15,U-ip 0.25,0.25,30,60,Renew Gas,20,Y,HP,106.4,1,35,0,281991,1170485
R-ip 15,U-ip 0.25,0.25,20,60,Renew Gas,20,Y,HP,107,1,35.7,0,283654,1194150
R-ip 15,U-ip 0.38,0.4,30,60,Renew Gas,20,Y,HP,108.7,1,37.7,0,288383,1261470
R-ip 15,U-ip 0.38,0.4,20,60,Renew Gas,20,Y,HP,109.3,1,38.4,0,290153,1286662
R-ip 15,U-ip 0.38,0.25,30,60,Renew Gas,20,Y,HP,110.2,1.1,39.8,0,292794,1324245
R-ip 15,U-ip 0.38,0.25,20,60,Renew Gas,20,Y,HP,110.9,1.1,40.5,0,294719,1351654
R-ip 8,U-ip 0.15,0.4,30,60,ASHP,20,Y,HP,94.9,1.2,34.5,8,307501,2264913
R-ip 8,U-ip 0.15,0.4,20,60,ASHP,20,Y,HP,95.5,1.2,35.1,8,309063,2287138
R-ip 8,U-ip 0.15,0.25,30,60,ASHP,20,Y,HP,96.1,1.2,36.1,8,310756,2311230
R-ip 8,U-ip 0.15,0.25,20,60,ASHP,20,Y,HP,96.7,1.2,36.9,8,312503,2336107
R-ip 8,U-ip 0.25,0.4,30,60,ASHP,20,Y,HP,97.5,1.2,37.8,8,314863,2369696
R-ip 8,U-ip 0.25,0.4,20,60,ASHP,20,Y,HP,98.2,1.2,38.5,8,316629,2394824
R-ip 8,U-ip 0.25,0.25,30,60,ASHP,20,Y,HP,99.1,1.3,39.8,7,319261,2432294
R-ip 8,U-ip 0.25,0.25,20,60,ASHP,20,Y,HP,99.8,1.3,40.6,7,321151,2459198
R-ip 8,U-ip 0.38,0.4,30,60,ASHP,20,Y,HP,101.5,1.3,42.7,7,326131,2530080
R-ip 8,U-ip 0.38,0.4,20,60,ASHP,20,Y,HP,102.2,1.3,43.5,7,328016,2556909
R-ip 8,U-ip 0.38,0.25,30,60,ASHP,20,Y,HP,103.5,1.3,45.1,6,331575,2607564
R-ip 8,U-ip 0.38,0.25,20,60,ASHP,20,Y,HP,104.2,1.3,45.8,6,333601,2636398
R-ip 15,U-ip 0.15,0.4,30,60,ASHP,20,Y,HP,91.9,1.2,30.6,0,299211,2146914
R-ip 15,U-ip 0.15,0.4,20,60,ASHP,20,Y,HP,92.3,1.2,31.1,0,300271,2161997
R-ip 15,U-ip 0.15,0.25,30,60,ASHP,20,Y,HP,92.6,1.2,31.9,0,301116,2174031
R-ip 15,U-ip 0.15,0.25,20,60,ASHP,20,Y,HP,93.1,1.2,32.4,0,302383,2192066
R-ip 15,U-ip 0.25,0.4,30,60,ASHP,20,Y,HP,93.8,1.2,33.4,0,304368,2220313
R-ip 15,U-ip 0.25,0.4,20,60,ASHP,20,Y,HP,94.3,1.2,34,0,305776,2240359
R-ip 15,U-ip 0.25,0.25,30,60,ASHP,20,Y,HP,94.9,1.2,35,0,307392,2263351
R-ip 15,U-ip 0.25,0.25,20,60,ASHP,20,Y,HP,95.4,1.2,35.7,0,309054,2287016
R-ip 15,U-ip 0.38,0.4,30,60,ASHP,20,Y,HP,97.1,1.2,37.7,0,313784,2354337
R-ip 15,U-ip 0.38,0.4,20,60,ASHP,20,Y,HP,97.8,1.2,38.4,0,315554,2379528
R-ip 15,U-ip 0.38,0.25,30,60,ASHP,20,Y,HP,98.7,1.2,39.8,0,318194,2417111
R-ip 15,U-ip 0.38,0.25,20,60,ASHP,20,Y,HP,99.4,1.3,40.5,0,320120,2444520
R-ip 8,U-ip 0.15,0.4,30,60,Gas,20,Y,Gas,111,5.7,34.5,10,271756,704733
R-ip 8,U-ip 0.15,0.4,20,60,Gas,20,Y,Gas,111.6,5.7,35.1,10,273317,726959
R-ip 8,U-ip 0.15,0.25,30,60,Gas,20,Y,Gas,112.2,5.7,36.1,10,275010,751051
R-ip 8,U-ip 0.15,0.25,20,60,Gas,20,Y,Gas,112.8,5.7,36.9,9,276758,775928
R-ip 8,U-ip 0.25,0.4,30,60,Gas,20,Y,Gas,113.7,5.8,37.8,9,279118,809517
R-ip 8,U-ip 0.25,0.4,20,60,Gas,20,Y,Gas,114.3,5.8,38.5,9,280883,834644
R-ip 8,U-ip 0.25,0.25,30,60,Gas,20,Y,Gas,115.2,5.8,39.8,8,283516,872115
R-ip 8,U-ip 0.25,0.25,20,60,Gas,20,Y,Gas,115.9,5.8,40.6,8,285406,899019
R-ip 8,U-ip 0.38,0.4,30,60,Gas,20,Y,Gas,117.7,5.8,42.7,8,290386,969900
R-ip 8,U-ip 0.38,0.4,20,60,Gas,20,Y,Gas,118.3,5.8,43.5,7,292271,996730
R-ip 8,U-ip 0.38,0.25,30,60,Gas,20,Y,Gas,119.6,5.8,45.1,7,295830,1047384
R-ip 8,U-ip 0.38,0.25,20,60,Gas,20,Y,Gas,120.3,5.8,45.8,7,297855,1076219
R-ip 15,U-ip 0.15,0.4,30,60,Gas,20,Y,Gas,108.1,5.7,30.6,0,263466,586734
R-ip 15,U-ip 0.15,0.4,20,60,Gas,20,Y,Gas,108.4,5.7,31.1,0,264525,601817
R-ip 15,U-ip 0.15,0.25,30,60,Gas,20,Y,Gas,108.7,5.7,31.9,0,265371,613851
R-ip 15,U-ip 0.15,0.25,20,60,Gas,20,Y,Gas,109.2,5.7,32.4,0,266638,631887
R-ip 15,U-ip 0.25,0.4,30,60,Gas,20,Y,Gas,109.9,5.7,33.4,0,268622,660133
R-ip 15,U-ip 0.25,0.4,20,60,Gas,20,Y,Gas,110.4,5.7,34,0,270031,680180
R-ip 15,U-ip 0.25,0.25,30,60,Gas,20,Y,Gas,111,5.7,35,0,271646,703171
R-ip 15,U-ip 0.25,0.25,20,60,Gas,20,Y,Gas,111.6,5.7,35.7,0,273309,726837
R-ip 15,U-ip 0.38,0.4,30,60,Gas,20,Y,Gas,113.3,5.8,37.7,0,278039,794157
R-ip 15,U-ip 0.38,0.4,20,60,Gas,20,Y,Gas,113.9,5.8,38.4,0,279808,819349
R-ip 15,U-ip 0.38,0.25,30,60,Gas,20,Y,Gas,114.8,5.8,39.8,0,282449,856932
R-ip 15,U-ip 0.38,0.25,20,60,Gas,20,Y,Gas,115.5,5.8,40.5,0,284375,884340
R-ip 8,U-ip 0.15,0.4,30,60,ASHP,20,Y,Gas,98.1,2,34.5,9,303854,1892924
R-ip 8,U-ip 0.15,0.4,20,60,ASHP,20,Y,Gas,98.6,2,35.1,9,305415,1915149
R-ip 8,U-ip 0.15,0.25,30,60,ASHP,20,Y,Gas,99.2,2,36.1,8,307108,1939241
R-ip 8,U-ip 0.15,0.25,20,60,ASHP,20,Y,Gas,99.9,2,36.9,8,308856,1964118
R-ip 8,U-ip 0.25,0.4,30,60,ASHP,20,Y,Gas,100.7,2,37.8,8,311216,1997707
R-ip 8,U-ip 0.25,0.4,20,60,ASHP,20,Y,Gas,101.3,2.1,38.5,8,312981,2022835
R-ip 8,U-ip 0.25,0.25,30,60,ASHP,20,Y,Gas,102.3,2.1,39.8,8,315613,2060305
R-ip 8,U-ip 0.25,0.25,20,60,ASHP,20,Y,Gas,103,2.1,40.6,8,317504,2087209
R-ip 8,U-ip 0.38,0.4,30,60,ASHP,20,Y,Gas,104.7,2.1,42.7,7,322484,2158091
R-ip 8,U-ip 0.38,0.4,20,60,ASHP,20,Y,Gas,105.4,2.1,43.5,7,324369,2184920
R-ip 8,U-ip 0.38,0.25,30,60,ASHP,20,Y,Gas,106.7,2.1,45.1,7,327927,2235575
R-ip 8,U-ip 0.38,0.25,20,60,ASHP,20,Y,Gas,107.4,2.1,45.8,6,329953,2264409
R-ip 15,U-ip 0.15,0.4,30,60,ASHP,20,Y,Gas,95.1,2,30.6,0,295564,1774924
R-ip 15,U-ip 0.15,0.4,20,60,ASHP,20,Y,Gas,95.5,2,31.1,0,296623,1790008
R-ip 15,U-ip 0.15,0.25,30,60,ASHP,20,Y,Gas,95.8,2,31.9,0,297469,1802041
R-ip 15,U-ip 0.15,0.25,20,60,ASHP,20,Y,Gas,96.3,2,32.4,0,298736,1820077
R-ip 15,U-ip 0.25,0.4,30,60,ASHP,20,Y,Gas,97,2,33.4,0,300720,1848323
R-ip 15,U-ip 0.25,0.4,20,60,ASHP,20,Y,Gas,97.5,2,34,0,302129,1868370
R-ip 15,U-ip 0.25,0.25,30,60,ASHP,20,Y,Gas,98,2,35,0,303744,1891362
R-ip 15,U-ip 0.25,0.25,20,60,ASHP,20,Y,Gas,98.6,2,35.7,0,305407,1915027
R-ip 15,U-ip 0.38,0.4,30,60,ASHP,20,Y,Gas,100.3,2,37.7,0,310136,1982347
R-ip 15,U-ip 0.38,0.4,20,60,ASHP,20,Y,Gas,101,2,38.4,0,311906,2007539
R-ip 15,U-ip 0.38,0.25,30,60,ASHP,20,Y,Gas,101.9,2.1,39.8,0,314547,2045122
R-ip 15,U-ip 0.38,0.25,20,60,ASHP,20,Y,Gas,102.6,2.1,40.5,0,316472,2072531
R-ip 8,U-ip 0.15,0.4,30,60,Renew Gas,20,Y,Renew Gas,109.6,1,34.5,8,280735,832541
R-ip 8,U-ip 0.15,0.4,20,60,Renew Gas,20,Y,Renew Gas,110.2,1,35.1,8,282297,854766
R-ip 8,U-ip 0.15,0.25,30,60,Renew Gas,20,Y,Renew Gas,110.8,1,36.1,8,283989,878858
R-ip 8,U-ip 0.15,0.25,20,60,Renew Gas,20,Y,Renew Gas,111.4,1,36.9,8,285737,903735
R-ip 8,U-ip 0.25,0.4,30,60,Renew Gas,20,Y,Renew Gas,112.2,1,37.8,8,288097,937324
R-ip 8,U-ip 0.25,0.4,20,60,Renew Gas,20,Y,Renew Gas,112.9,1,38.5,8,289862,962452
R-ip 8,U-ip 0.25,0.25,30,60,Renew Gas,20,Y,Renew Gas,113.8,1,39.8,7,292495,999922
R-ip 8,U-ip 0.25,0.25,20,60,Renew Gas,20,Y,Renew Gas,114.5,1,40.6,7,294385,1026826
R-ip 8,U-ip 0.38,0.4,30,60,Renew Gas,20,Y,Renew Gas,116.3,1.1,42.7,7,299365,1097707
R-ip 8,U-ip 0.38,0.4,20,60,Renew Gas,20,Y,Renew Gas,116.9,1.1,43.5,6,301250,1124537
R-ip 8,U-ip 0.38,0.25,30,60,Renew Gas,20,Y,Renew Gas,118.2,1.1,45.1,6,304809,1175191
R-ip 8,U-ip 0.38,0.25,20,60,Renew Gas,20,Y,Renew Gas,118.9,1.1,45.8,6,306835,1204026
R-ip 15,U-ip 0.15,0.4,30,60,Renew Gas,20,Y,Renew Gas,106.7,1,30.6,0,272445,714541
R-ip 15,U-ip 0.15,0.4,20,60,Renew Gas,20,Y,Renew Gas,107,1,31.1,0,273505,729625
R-ip 15,U-ip 0.15,0.25,30,60,Renew Gas,20,Y,Renew Gas,107.3,1,31.9,0,274350,741658
R-ip 15,U-ip 0.15,0.25,20,60,Renew Gas,20,Y,Renew Gas,107.8,1,32.4,0,275617,759694
R-ip 15,U-ip 0.25,0.4,30,60,Renew Gas,20,Y,Renew Gas,108.5,1,33.4,0,277602,787940
R-ip 15,U-ip 0.25,0.4,20,60,Renew Gas,20,Y,Renew Gas,109,1,34,0,279010,807987
R-ip 15,U-ip 0.25,0.25,30,60,Renew Gas,20,Y,Renew Gas,109.6,1,35,0,280626,830978
R-ip 15,U-ip 0.25,0.25,20,60,Renew Gas,20,Y,Renew Gas,110.2,1,35.7,0,282288,854644
R-ip 15,U-ip 0.38,0.4,30,60,Renew Gas,20,Y,Renew Gas,111.9,1,37.7,0,287018,921964
R-ip 15,U-ip 0.38,0.4,20,60,Renew Gas,20,Y,Renew Gas,112.5,1,38.4,0,288788,947156
R-ip 15,U-ip 0.38,0.25,30,60,Renew Gas,20,Y,Renew Gas,113.4,1,39.8,0,291428,984739
R-ip 15,U-ip 0.38,0.25,20,60,Renew Gas,20,Y,Renew Gas,114.1,1,40.5,0,293354,1012147
R-ip 8,U-ip 0.15,0.4,30,60,ASHP,20,Y,Renew Gas,98.1,1.2,34.5,8,306136,1925407
R-ip 8,U-ip 0.15,0.4,20,60,ASHP,20,Y,Renew Gas,98.6,1.2,35.1,8,307697,1947632
R-ip 8,U-ip 0.15,0.25,30,60,ASHP,20,Y,Renew Gas,99.2,1.2,36.1,8,309390,1971724
R-ip 8,U-ip 0.15,0.25,20,60,ASHP,20,Y,Renew Gas,99.9,1.2,36.9,8,311138,1996601
R-ip 8,U-ip 0.25,0.4,30,60,ASHP,20,Y,Renew Gas,100.7,1.2,37.8,8,313498,2030190
R-ip 8,U-ip 0.25,0.4,20,60,ASHP,20,Y,Renew Gas,101.3,1.2,38.5,8,315263,2055318
R-ip 8,U-ip 0.25,0.25,30,60,ASHP,20,Y,Renew Gas,102.3,1.2,39.8,8,317896,2092788
R-ip 8,U-ip 0.25,0.25,20,60,ASHP,20,Y,Renew Gas,103,1.2,40.6,7,319786,2119692
R-ip 8,U-ip 0.38,0.4,30,60,ASHP,20,Y,Renew Gas,104.7,1.3,42.7,7,324766,2190574
R-ip 8,U-ip 0.38,0.4,20,60,ASHP,20,Y,Renew Gas,105.4,1.3,43.5,7,326651,2217403
R-ip 8,U-ip 0.38,0.25,30,60,ASHP,20,Y,Renew Gas,106.7,1.3,45.1,6,330210,2268058
R-ip 8,U-ip 0.38,0.25,20,60,ASHP,20,Y,Renew Gas,107.4,1.3,45.8,6,332235,2296892
R-ip 15,U-ip 0.15,0.4,30,60,ASHP,20,Y,Renew Gas,95.1,1.1,30.6,0,297846,1807407
R-ip 15,U-ip 0.15,0.4,20,60,ASHP,20,Y,Renew Gas,95.5,1.2,31.1,0,298905,1822491
R-ip 15,U-ip 0.15,0.25,30,60,ASHP,20,Y,Renew Gas,95.8,1.2,31.9,0,299751,1834524
R-ip 15,U-ip 0.15,0.25,20,60,ASHP,20,Y,Renew Gas,96.3,1.2,32.4,0,301018,1852560
R-ip 15,U-ip 0.25,0.4,30,60,ASHP,20,Y,Renew Gas,97,1.2,33.4,0,303002,1880806
R-ip 15,U-ip 0.25,0.4,20,60,ASHP,20,Y,Renew Gas,97.5,1.2,34,0,304411,1900853
R-ip 15,U-ip 0.25,0.25,30,60,ASHP,20,Y,Renew Gas,98,1.2,35,0,306026,1923845
R-ip 15,U-ip 0.25,0.25,20,60,ASHP,20,Y,Renew Gas,98.6,1.2,35.7,0,307689,1947510
R-ip 15,U-ip 0.38,0.4,30,60,ASHP,20,Y,Renew Gas,100.3,1.2,37.7,0,312419,2014830
R-ip 15,U-ip 0.38,0.4,20,60,ASHP,20,Y,Renew Gas,101,1.2,38.4,0,314188,2040022
R-ip 15,U-ip 0.38,0.25,30,60,ASHP,20,Y,Renew Gas,101.9,1.2,39.8,0,316829,2077605
R-ip 15,U-ip 0.38,0.25,20,60,ASHP,20,Y,Renew Gas,102.6,1.2,40.5,0,318755,2105014
R-ip 8,U-ip 0.15,0.4,30,0,Gas,20,Y,HP,121.2,5.2,49.5,0,354491,2202410
R-ip 8,U-ip 0.15,0.4,20,0,Gas,20,Y,HP,121.8,5.2,50.2,0,356052,2224635
R-ip 8,U-ip 0.15,0.25,30,0,Gas,20,Y,HP,122.4,5.2,51.2,0,357745,2248727
R-ip 8,U-ip 0.15,0.25,20,0,Gas,20,Y,HP,123,5.2,51.9,0,359493,2273604
R-ip 8,U-ip 0.25,0.4,30,0,Gas,20,Y,HP,123.9,5.3,52.9,0,361853,2307193
R-ip 8,U-ip 0.25,0.4,20,0,Gas,20,Y,HP,124.5,5.3,53.6,0,363618,2332321
R-ip 8,U-ip 0.25,0.25,30,0,Gas,20,Y,HP,125.4,5.3,54.9,0,366251,2369791
R-ip 8,U-ip 0.25,0.25,20,0,Gas,20,Y,HP,126.1,5.3,55.7,0,368141,2396695
R-ip 8,U-ip 0.38,0.4,30,0,Gas,20,Y,HP,127.9,5.3,57.7,0,373121,2467576
R-ip 8,U-ip 0.38,0.4,20,0,Gas,20,Y,HP,128.6,5.3,58.5,0,375006,2494406
R-ip 8,U-ip 0.38,0.25,30,0,Gas,20,Y,HP,129.8,5.3,60.1,0,378564,2545061
R-ip 8,U-ip 0.38,0.25,20,0,Gas,20,Y,HP,130.5,5.3,60.9,0,380590,2573895
R-ip 15,U-ip 0.15,0.4,30,0,Gas,20,Y,HP,118.3,5.2,45.6,0,346201,2084410
R-ip 15,U-ip 0.15,0.4,20,0,Gas,20,Y,HP,118.7,5.2,46.2,0,347260,2099494
R-ip 15,U-ip 0.15,0.25,30,0,Gas,20,Y,HP,119,5.2,46.9,0,348106,2111527
R-ip 15,U-ip 0.15,0.25,20,0,Gas,20,Y,HP,119.4,5.2,47.5,0,349373,2129563
R-ip 15,U-ip 0.25,0.4,30,0,Gas,20,Y,HP,120.1,5.2,48.4,0,351357,2157809
R-ip 15,U-ip 0.25,0.4,20,0,Gas,20,Y,HP,120.6,5.2,49,0,352766,2177856
R-ip 15,U-ip 0.25,0.25,30,0,Gas,20,Y,HP,121.2,5.2,50,0,354381,2200847
R-ip 15,U-ip 0.25,0.25,20,0,Gas,20,Y,HP,121.8,5.2,50.7,0,356044,2224513
R-ip 15,U-ip 0.38,0.4,30,0,Gas,20,Y,HP,123.5,5.3,52.7,0,360774,2291833
R-ip 15,U-ip 0.38,0.4,20,0,Gas,20,Y,HP,124.1,5.3,53.5,0,362543,2317025
R-ip 15,U-ip 0.38,0.25,30,0,Gas,20,Y,HP,125,5.3,54.8,0,365184,2354608
R-ip 15,U-ip 0.38,0.25,20,0,Gas,20,Y,HP,125.7,5.3,55.6,0,367110,2382016
R-ip 8,U-ip 0.15,0.4,30,0,Renew Gas,20,Y,HP,121.2,1.3,49.5,0,365146,2354072
R-ip 8,U-ip 0.15,0.4,20,0,Renew Gas,20,Y,HP,121.8,1.3,50.2,0,366708,2376298
R-ip 8,U-ip 0.15,0.25,30,0,Renew Gas,20,Y,HP,122.4,1.4,51.2,0,368400,2400390
